EAN,Producto,Link
309970174842,"Marca Revlon. Product Colorstay Semi-Permanent Brow Ink. Producto Tinta semipermanente para cejas Merch code 350. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de cejas. Familia: ColorStay. Descripcion mkt:  Hasta 3días de cejas impecables y a prueba de manchas: lográ cejas perfectas al instante con una sensación ligera y fijación flexible Fórmula para un look natural o intenso  Contiene pigmentos de color suaves para la piel, sin olor ni irritación que aseguran cejas con un color uniforme, de aspecto natural, más llenas y definidas por más tiempo  Cuenta con 2herramientas clave: El aplicador de punta fina inteligente + el cepillo Ambos brindan una aplicación fácil y precisa como la de un experto para rellenar, delinear, intensificar, cubrir o darle la forma deseada a las cejas. Caracteristicas:  A prueba de transferencias y de manchas  Suave para la piel y fácil de quitar  Cubre cejas grises. Tono: Blonde Ink.",
309970174866,"Marca Revlon. Product Colorstay Semi-Permanent Brow Ink. Producto Tinta semipermanente para cejas Merch code 352. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de cejas. Familia: ColorStay. Descripcion mkt:  Hasta 3días de cejas impecables y a prueba de manchas: lográ cejas perfectas al instante con una sensación ligera y fijación flexible Fórmula para un look natural o intenso  Contiene pigmentos de color suaves para la piel, sin olor ni irritación que aseguran cejas con un color uniforme, de aspecto natural, más llenas y definidas por más tiempo  Cuenta con 2herramientas clave: El aplicador de punta fina inteligente + el cepillo Ambos brindan una aplicación fácil y precisa como la de un experto para rellenar, delinear, intensificar, cubrir o darle la forma deseada a las cejas. Caracteristicas:  A prueba de transferencias y de manchas  Suave para la piel y fácil de quitar  Cubre cejas grises. Tono: Soft Brown Ink.",
309970174897,"Marca Revlon. Product Colorstay Semi-Permanent Brow Ink. Producto Tinta semipermanente para cejas Merch code 355. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de cejas. Familia: ColorStay. Descripcion mkt:  Hasta 3días de cejas impecables y a prueba de manchas: lográ cejas perfectas al instante con una sensación ligera y fijación flexible Fórmula para un look natural o intenso  Contiene pigmentos de color suaves para la piel, sin olor ni irritación que aseguran cejas con un color uniforme, de aspecto natural, más llenas y definidas por más tiempo  Cuenta con 2herramientas clave: El aplicador de punta fina inteligente + el cepillo Ambos brindan una aplicación fácil y precisa como la de un experto para rellenar, delinear, intensificar, cubrir o darle la forma deseada a las cejas. Caracteristicas:  A prueba de transferencias y de manchas  Suave para la piel y fácil de quitar  Cubre cejas grises. Tono: Dark Brown Ink.",
309973849167,"Marca Revlon. Product Super Lustrous Lipstick. Producto Lápiz Labial Cremoso Merch code 671. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales. Familia: Super Lustrous. Descripcion mkt: Lápiz labial de acabado satinado, liviano y humectante ¡Es la combinación perfecta entre color de alto impacto y una fórmula súper hidratante! Este lápiz labial va a darle a los labios un color intenso y se sentirá suave Creado en 939 Pisá fuerte con el labial más icónico del mundo Super Lustrous™ está formulado con pigmentos microfinos para lograr colores de alto impacto De sensación suave y humectante Super atrevidos, súper cremosos, Super Lustrous™. Caracteristicas: Acabado cremoso Humectante Ahora su fórmula también promete cuidado: gracias a su vitamina E y aceite de palta, garantiza la humectación de los labios Tiene pigmentos micro-finos para que los tonos sean de alta intensidad. Tono: Mink.",
309971415067,"Marca Revlon. Product Super Lustrous Lipstick. Producto Lápiz Labial Cremoso Merch code 6. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales. Familia: Super Lustrous. Descripcion mkt: Lápiz labial de acabado satinado, liviano y humectante ¡Es la combinación perfecta entre color de alto impacto y una fórmula súper hidratante! Este lápiz labial va a darle a los labios un color intenso y se sentirá suave Creado en 939 Pisá fuerte con el labial más icónico del mundo Super Lustrous™ está formulado con pigmentos microfinos para lograr colores de alto impacto De sensación suave y humectante Super atrevidos, súper cremosos, Super Lustrous™. Caracteristicas: Acabado cremoso Humectante Ahora su fórmula también promete cuidado: gracias a su vitamina E y aceite de palta, garantiza la humectación de los labios Tiene pigmentos micro-finos para que los tonos sean de alta intensidad. Tono: Really Red.",
309970214319,"Marca Revlon. Product Super Lustrous Lipstick. Producto Lápiz Labial Cremoso Merch code 720. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales. Familia: Super Lustrous. Descripcion mkt: Lápiz labial de acabado satinado, liviano y humectante ¡Es la combinación perfecta entre color de alto impacto y una fórmula súper hidratante! Este lápiz labial va a darle a los labios un color intenso y se sentirá suave Creado en 939 Pisá fuerte con el labial más icónico del mundo Super Lustrous™ está formulado con pigmentos microfinos para lograr colores de alto impacto De sensación suave y humectante Super atrevidos, súper cremosos, Super Lustrous™. Caracteristicas: Acabado cremoso Humectante Ahora su fórmula también promete cuidado: gracias a su vitamina E y aceite de palta, garantiza la humectación de los labios Tiene pigmentos micro-finos para que los tonos sean de alta intensidad. Tono: Fire & Ice.",
309976954035,"Marca Revlon. Product Super Lustrous Lipstick. Producto Lápiz Labial Cremoso Merch code 420. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales. Familia: Super Lustrous. Descripcion mkt: Lápiz labial de acabado satinado, liviano y humectante ¡Es la combinación perfecta entre color de alto impacto y una fórmula súper hidratante! Este lápiz labial va a darle a los labios un color intenso y se sentirá suave Creado en 939 Pisá fuerte con el labial más icónico del mundo Super Lustrous™ está formulado con pigmentos microfinos para lograr colores de alto impacto De sensación suave y humectante Super atrevidos, súper cremosos, Super Lustrous™. Caracteristicas: Acabado cremoso Humectante Ahora su fórmula también promete cuidado: gracias a su vitamina E y aceite de palta, garantiza la humectación de los labios Tiene pigmentos micro-finos para que los tonos sean de alta intensidad. Tono: Blushed.",
309976790015,Marca Revlon. Product ColorStay Eye Liner. Producto Delineador para Ojos Merch code 201. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de Ojos. Familia: ColorStay. Descripcion mkt: Delineador para ojos con punta redondeada retráctil de larga duración Fórmula cremosa resistente al agua Oftalmológicamente comprobado Incluye difuminador y sacapuntas Resistente al agua Franquicia: ColorStay Duración hasta por 6horas. Caracteristicas: Delineador en fibra Punta redondeada A prueba de agua Con sacapuntas y difuminador Duración hasta por 6horas. Tono: Black.,
309976790039,Marca Revlon. Product ColorStay Eye Liner. Producto Delineador para Ojos Merch code 203. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de Ojos. Familia: ColorStay. Descripcion mkt: Delineador para ojos con punta redondeada retráctil de larga duración Fórmula cremosa resistente al agua Oftalmológicamente comprobado Incluye difuminador y sacapuntas Resistente al agua Franquicia: ColorStay Duración hasta por 6horas. Caracteristicas: Delineador en fibra Punta redondeada A prueba de agua Con sacapuntas y difuminador Duración hasta por 6horas. Tono: Brown.,
309976790046,Marca Revlon. Product ColorStay Eye Liner. Producto Delineador para Ojos Merch code 204. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de Ojos. Familia: ColorStay. Descripcion mkt: Delineador para ojos con punta redondeada retráctil de larga duración Fórmula cremosa resistente al agua Oftalmológicamente comprobado Incluye difuminador y sacapuntas Resistente al agua Franquicia: ColorStay Duración hasta por 6horas. Caracteristicas: Delineador en fibra Punta redondeada A prueba de agua Con sacapuntas y difuminador Duración hasta por 6horas. Tono: Charcoal.,
309978992080,"Marca Revlon. Product PhotoReady Candid Anti-Pollution Foundation. Producto Base de Maquillaje Merch code 230. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: Photoready. Descripcion mkt: Base de maquillaje de cobertura perfecta Acabado natural gracias a su fórmula exclusiva Contiene: Ingredientes antioxidantes, anti-agentes contamites del ambiente y anti Luz azul, extracto de Aloe Vera, Vitamina C y Vitamina E No tiene: Parabenos, ftalatos, fragancias ni aceites artificiales. Caracteristicas: Cobertura Perfecta Acabado natural Fórmula exclusiva Pertenece a la colecciónPhotoReady CANDID™ COLLECTION. Tono: Bare.",
309970007065,"Marca Revlon. Product PhotoReady Candid Anti-Pollution Foundation. Producto Base de Maquillaje Merch code 410. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: Photoready. Descripcion mkt: Base de maquillaje de cobertura perfecta Acabado natural gracias a su fórmula exclusiva Contiene: Ingredientes antioxidantes, anti-agentes contamites del ambiente y anti Luz azul, extracto de Aloe Vera, Vitamina C y Vitamina E No tiene: Parabenos, ftalatos, fragancias ni aceites artificiales. Caracteristicas: Cobertura Perfecta Acabado natural Fórmula exclusiva Pertenece a la colecciónPhotoReady CANDID™ COLLECTION. Tono: Toast.",
309970157050,"Marca Revlon. Product Ultra HD Matte Lipcolor. Producto Lápiz Labial Mate Merch code 980. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales Líquidos. Familia: Ultra HD. Descripcion mkt: Labial Mate Ultra HD con color de alta definición De sensación hidratante, suave y aterciopelada 00% libre de ceras, con fórmula en gel Acabado mate. Caracteristicas: Acabado mate Sensación suave, humectante y aterciopelada Color de alta definición Tono Nude. Tono: Cheek to Cheek.",
309970157067,"Marca Revlon. Product Ultra HD Matte Lipcolor. Producto Lápiz Labial Mate Merch code 981. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales Líquidos. Familia: Ultra HD. Descripcion mkt: Labial Mate Ultra HD con color de alta definición De sensación hidratante, suave y aterciopelada 00% libre de ceras, con fórmula en gel Acabado mate. Caracteristicas: Acabado mate Sensación suave, humectante y aterciopelada Color de alta definición Tono Nude. Tono: Bare Down.",
309970157074,"Marca Revlon. Product Ultra HD Matte Lipcolor. Producto Lápiz Labial Mate Merch code 982. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales Líquidos. Familia: Ultra HD. Descripcion mkt: Labial Mate Ultra HD con color de alta definición De sensación hidratante, suave y aterciopelada 00% libre de ceras, con fórmula en gel Acabado mate. Caracteristicas: Acabado mate Sensación suave, humectante y aterciopelada Color de alta definición Tono Nude. Tono: Frisky.",
309970157081,"Marca Revlon. Product Ultra HD Matte Lipcolor. Producto Lápiz Labial Mate Merch code 983. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales Líquidos. Familia: Ultra HD. Descripcion mkt: Labial Mate Ultra HD con color de alta definición De sensación hidratante, suave y aterciopelada 00% libre de ceras, con fórmula en gel Acabado mate. Caracteristicas: Acabado mate Sensación suave, humectante y aterciopelada Color de alta definición Tono Nude. Tono: Exhibitionist.",
309970166366,"Marca Revlon. Product ColorStay Line Creator Double Ended Liner. Producto Delineador para Ojos Merch code 151. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de ojos. Familia: ColorStay. Descripcion mkt:  Delineador de dos puntas de larga duración (hasta por 24hs)  Fórmula avanzada, looks ilimitados: o Delineador líquido § Alto rendimiento § Aplicación cremosa ultra mate con pigmento de alta intensidad § Punta del delineador flexible que permite crear líneas delgadas a gruesas § Delineado preciso y fácil de usar o Delineador kohl § Definición intensa § Puede difuminarse para formar una sombra ahumada y lograr mayor impacto. Caracteristicas:  Delineador de dos puntas de larga duración (hasta por 24hs)  A prueba de manchas, de transferencias y de decoloración  Testeado oftalmologicamente. Tono: Blackout.",
309970166373,"Marca Revlon. Product ColorStay Line Creator Double Ended Liner. Producto Delineador para Ojos Merch code 152. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de ojos. Familia: ColorStay. Descripcion mkt:  Delineador de dos puntas de larga duración (hasta por 24hs)  Fórmula avanzada, looks ilimitados: o Delineador líquido § Alto rendimiento § Aplicación cremosa ultra mate con pigmento de alta intensidad § Punta del delineador flexible que permite crear líneas delgadas a gruesas § Delineado preciso y fácil de usar o Delineador kohl § Definición intensa § Puede difuminarse para formar una sombra ahumada y lograr mayor impacto. Caracteristicas:  Delineador de dos puntas de larga duración (hasta por 24hs)  A prueba de manchas, de transferencias y de decoloración  Testeado oftalmologicamente. Tono: Leathercraft.",
