CATEGORIA ,MARCA ,FRANQUICIA ,SUBFRANQUICIA ,EAN ,TITULO ECOMMERCE,TIPO DE PRODUCTO ,DESCRIPCIÓN LARGA,BENEFICIOS ,MODO DE APLICACIÓN,CROSSELLING,KEY WORD PARA SEARCH,HIPOALERGENICO,TIPO DE PELO,USO ,Pack Size,Pack Size UOM,Pack Size UOM
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Arcilla Purificante,7509552790474,Acodicionador Elvive Arcilla Purificante 400ml ,Acondicionador,Acondicionador inspirado en el tratamiento natural y ancestral de la arcilla. Remueve hasta el 100% de la caspa visible. 48 horas de pureza y frescura. Hidratación hasta las puntas.. Elvive Arcilla Purificante para cabello normal a mixtotiene como beneficio: 1. Purifica y revela el brillo natural. 2. Efecto anti-impurezas. 3. Resultados desde el primer uso . Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,"Purifica y revela el brillo natural
Efecto anti-impurezas
Resultados desde el primer uso ",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552790481 7509552790467 7509552790450,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive loreal, cabello engrasado, pelo engrasado, pelo graso, cabello graso, arcilla, arsilla,arcilla purificante, acondicionador, crema de enjuague ",No,Todo tipo de cabello ,Diario ,750,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/ARCILLA%20EXTRAORDINARIA/2.A+%20CONTENT/ACO/400%20ML?csf=1&web=1&e=leFIIg
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Arcilla Purificante,7509552790450,Acodicionador Elvive Arcilla Purificante 750ml ,Acondicionador,Acondicionador inspirado en el tratamiento natural y ancestral de la arcilla. Remueve hasta el 100% de la caspa visible. 48 horas de pureza y frescura. Hidratación hasta las puntas.. Elvive Arcilla Purificante para cabello normal a mixtotiene como beneficio: 1. Purifica y revela el brillo natural. 2. Efecto anti-impurezas. 3. Resultados desde el primer uso . Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,"Purifica y revela el brillo natural
Efecto anti-impurezas
Resultados desde el primer uso ",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552790481 7509552790467 7509552790450,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive loreal, cabello engrasado, pelo engrasado, pelo graso, cabello graso, arcilla, arsilla,arcilla purificante, acondicionador, crema de enjuague ",No,Todo tipo de cabello ,Diario ,200,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/ARCILLA%20EXTRAORDINARIA/2.A+%20CONTENT/ACO/750%20ML?csf=1&web=1&e=qFhZQI
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Hialuronic PURE,7509552876413,Shampoo Elvive Hialuronico Pure 200ml,Shampoo,"¿Raices grasas y puntas deshidratadas? Empeza tu rutina  con el nuevo shampoo Elvive Hialuronico Pure. Su formula  con Acido Hialuronico y Acido Salicilico,  purifica el cuero cabelludo e hidrata hasta las puntas por 72 hs. 
Beneficios: 
•	Limpia intensamente y refresca.
•	Cabello suave , suelto , ligero y brillante.
Modo de uso: 
Aplicar sobre el cabello húmedo. Masajear suavemente el cuero cabelludo y enjuagar. Luego utilizar el acondicionador Elvive Hialuronico Pure. Para tener un cabello mas hidratado y purificado utilizar los otros productos de la línea Elvive Hialuronico Pure. 
Evite el contacto con los ojos. En caso de tenerlo enjuague inmediatamente. Mantengase fuera del alcance de los niños. ","Limpia intensamente y refresca
Purifica el cuero cabelludo 
Hidrata las puntas ",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552876420 7509552876437 7509552876413,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive Hialuronico Pure, ialuronico, ialuronico pure, hialuronico Pure, shampoo verde, shampoo transparente, puntas deshidratadas, cuero cabelludo oleoso, shampoo, champu, puntas secas, acido salicilico, acido hialuronico, salicilico y hialuronico, acido hialuronico y acido salicilico.",No,Todo tipo de cabello ,Diario ,750,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/HIALURONICO%20PURE/2.A+%20CONTENT/SH/200%20ML?csf=1&web=1&e=Ayg0eX
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Hialuronic PURE,7509552876444,Shampoo Elvive Hialuronico Pure 400ml,Shampoo,"¿Raices grasas y puntas deshidratadas? Empeza tu rutina  con el nuevo shampoo Elvive Hialuronico Pure. Su formula  con Acido Hialuronico y Acido Salicilico,  purifica el cuero cabelludo e hidrata hasta las puntas por 72 hs. 
Beneficios: 
•	Limpia intensamente y refresca.
•	Cabello suave , suelto , ligero y brillante.
Modo de uso: 
Aplicar sobre el cabello húmedo. Masajear suavemente el cuero cabelludo y enjuagar. Luego utilizar el acondicionador Elvive Hialuronico Pure. Para tener un cabello mas hidratado y purificado utilizar los otros productos de la línea Elvive Hialuronico Pure. 
Evite el contacto con los ojos. En caso de tenerlo enjuague inmediatamente. Mantengase fuera del alcance de los niños. ","Limpia intensamente y refresca
Purifica el cuero cabelludo 
Hidrata las puntas ",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552876420 7509552876437 7509552876413,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive Hialuronico Pure, ialuronico, ialuronico pure, hialuronico Pure, shampoo verde, shampoo transparente, puntas deshidratadas, cuero cabelludo oleoso, shampoo, champu, puntas secas, acido salicilico, acido hialuronico, salicilico y hialuronico, acido hialuronico y acido salicilico.",No,Todo tipo de cabello ,Diario ,300,g,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/HIALURONICO%20PURE/2.A+%20CONTENT/SH/400%20ML?csf=1&web=1&e=vzWI5B
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Hialuronic PURE,7509552876260,Shampoo Elvive Hialuronico Pure 750ml,Shampoo,"¿Raices grasas y puntas deshidratadas? Empeza tu rutina  con el nuevo shampoo Elvive Hialuronico Pure. Su formula  con Acido Hialuronico y Acido Salicilico,  purifica el cuero cabelludo e hidrata hasta las puntas por 72 hs. 
Beneficios: 
•	Limpia intensamente y refresca.
•	Cabello suave , suelto , ligero y brillante.
Modo de uso: 
Aplicar sobre el cabello húmedo. Masajear suavemente el cuero cabelludo y enjuagar. Luego utilizar el acondicionador Elvive Hialuronico Pure. Para tener un cabello mas hidratado y purificado utilizar los otros productos de la línea Elvive Hialuronico Pure. 
Evite el contacto con los ojos. En caso de tenerlo enjuague inmediatamente. Mantengase fuera del alcance de los niños. ","Limpia intensamente y refresca
Purifica el cuero cabelludo 
Hidrata las puntas ",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552876420 7509552876437 7509552876413,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive Hialuronico Pure, ialuronico, ialuronico pure, hialuronico Pure, shampoo verde, shampoo transparente, puntas deshidratadas, cuero cabelludo oleoso, shampoo, champu, puntas secas, acido salicilico, acido hialuronico, salicilico y hialuronico, acido hialuronico y acido salicilico.",No,Todo tipo de cabello ,Diario ,200,ml ,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=PnXRQn&cid=f144ddb8%2D1e48%2D493b%2D99ed%2D753d52ea009d&RootFolder=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F1%2E%20HAIR%20CARE%2FELVIVE%2FHIALURONICO%20PURE%2F2%2EA%2B%20CONTENT%2FSH%2F400%20ML&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Hialuronic PURE,7509552876420,Acondicionador Elvive Hialuronico Pure 200ml,Acondicionador,"¿Raices grasas y puntas deshidratadas? Empeza tu rutina  con el nuevo shampoo Elvive Hialuronico Pure. Su formula  con Acido Hialuronico y Acido Salicilico,  purifica el cuero cabelludo e hidrata hasta las puntas por 72 hs. 
Beneficios: 
•	Limpia intensamente y refresca.
•	Cabello suave , suelto , ligero y brillante.
Modo de uso: 
Aplicar sobre el cabello húmedo. Masajear suavemente el cuero cabelludo y enjuagar. Luego utilizar el acondicionador Elvive Hialuronico Pure. Para tener un cabello mas hidratado y purificado utilizar los otros productos de la línea Elvive Hialuronico Pure. 
Evite el contacto con los ojos. En caso de tenerlo enjuague inmediatamente. Mantengase fuera del alcance de los niños. ","Limpia intensamente y refresca
Purifica el cuero cabelludo 
Hidrata las puntas ",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552876420 7509552876437 7509552876413,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive Hialuronico Pure, ialuronico, ialuronico pure, hialuronico Pure, acondicionador, aco, crema de enjuage, puntas deshidratadas, cuero cabelludo oleoso, puntas secas,acido salicilico, acido hialuronico, salicilico y hialuronico, acido hialuronico y acido salicilico.",No,Todo tipo de cabello ,Diario ,400,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/HIALURONICO%20PURE/2.A+%20CONTENT/ACO/200%20ml?csf=1&web=1&e=vgU5ZF
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Hialuronic PURE,7509552876482,Acondicionador Elvive Hialuronico Pure 400ml,Acondicionador,"¿Raices grasas y puntas deshidratadas? Empeza tu rutina  con el nuevo shampoo Elvive Hialuronico Pure. Su formula  con Acido Hialuronico y Acido Salicilico,  purifica el cuero cabelludo e hidrata hasta las puntas por 72 hs. 
Beneficios: 
•	Limpia intensamente y refresca.
•	Cabello suave , suelto , ligero y brillante.
Modo de uso: 
Aplicar sobre el cabello húmedo. Masajear suavemente el cuero cabelludo y enjuagar. Luego utilizar el acondicionador Elvive Hialuronico Pure. Para tener un cabello mas hidratado y purificado utilizar los otros productos de la línea Elvive Hialuronico Pure. 
Evite el contacto con los ojos. En caso de tenerlo enjuague inmediatamente. Mantengase fuera del alcance de los niños. ","Limpia intensamente y refresca
Purifica el cuero cabelludo 
Hidrata las puntas ",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552876420 7509552876437 7509552876413,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive Hialuronico Pure, ialuronico, ialuronico pure, hialuronico Pure, acondicionador, aco, crema de enjuage, puntas deshidratadas, cuero cabelludo oleoso, puntas secas,acido salicilico, acido hialuronico, salicilico y hialuronico, acido hialuronico y acido salicilico.",No,Todo tipo de cabello ,Diario ,750,ml ,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=itp9fp&cid=f18810ba%2D53f5%2D4041%2Da555%2Dea9e244500cf&RootFolder=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F1%2E%20HAIR%20CARE%2FELVIVE%2FHIALURONICO%20PURE%2F2%2EA%2B%20CONTENT%2FACO%2F400%20ml&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Hialuronic PURE,7509552876550,Acondicionador Elvive Hialuronico Pure 750ml,Acondicionador,"¿Raices grasas y puntas deshidratadas? Empeza tu rutina  con el nuevo shampoo Elvive Hialuronico Pure. Su formula  con Acido Hialuronico y Acido Salicilico,  purifica el cuero cabelludo e hidrata hasta las puntas por 72 hs. 
Beneficios: 
•	Limpia intensamente y refresca.
•	Cabello suave , suelto , ligero y brillante.
Modo de uso: 
Aplicar sobre el cabello húmedo. Masajear suavemente el cuero cabelludo y enjuagar. Luego utilizar el acondicionador Elvive Hialuronico Pure. Para tener un cabello mas hidratado y purificado utilizar los otros productos de la línea Elvive Hialuronico Pure. 
Evite el contacto con los ojos. En caso de tenerlo enjuague inmediatamente. Mantengase fuera del alcance de los niños. ","Limpia intensamente y refresca
Purifica el cuero cabelludo 
Hidrata las puntas ",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552876420 7509552876437 7509552876413,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive Hialuronico Pure, ialuronico, ialuronico pure, hialuronico Pure, acondicionador, aco, crema de enjuage, puntas deshidratadas, cuero cabelludo oleoso, puntas secas,acido salicilico, acido hialuronico, salicilico y hialuronico, acido hialuronico y acido salicilico.",No,Todo tipo de cabello ,Diario ,200,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/HIALURONICO%20PURE/2.A+%20CONTENT/ACO/750%20ml?csf=1&web=1&e=cvYR26
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Hialuronic PURE,7509552876437,Crema Tratamiento Elvive Hialuronico Pure 300gr ,Crema de tratamiento,"¿Raíces grasas y puntas deshidratadas? Hidratalo con nuestra nueva mascarrila hidratación ligera formulada con Acido Hialuronico y Acido Salicilico, sin sal. Hidrata intensamente la fibra capilar hasta las puntas por 72 horas sin dejarla pesada.
Beneficios: 
•	Cabello naturalmente brillante, suave y lleno de movimiento.
Modo de uso: 
Aplicar sobre el cabello lavado y húmedo una cantidad suficiente para cubrir de medios a puntas. Dejar actuar 2-3 minutos y enjuagar. Se recomienda 2 veces a la semana. 
Evitese el contacto con los ojos En caso de tenerlo enjuague inmediatamente. Mantengase fuera del alcance de los niños. 
","Limpia intensamente y refresca
Purifica el cuero cabelludo 
Hidrata las puntas ",Aplicar sobre el cabello lavado y humedo con una cantidad suficiente para cubrir de medios a puntas. Dejar actuar 2-3 minutos y enjuagar . Se recomienda 2 veces a la semana ,7509552876420 7509552876437 7509552876413,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive Hialuronico Pure, ialuronico, ialuronico pure, hialuronico Pure, crema de tratamiento, tratamiento pure, acido salicilico, acido hialuronico, salicilico y hialuronico, acido hialuronico y acido salicilico, puntas deshidratadas, cuero cabelludo oleoso, puntas secas.",No,Todo tipo de cabello ,Diario ,400,ml ,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=HHfyfl&cid=c9c1ed61%2Daab2%2D456b%2D8229%2D319629879158&RootFolder=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F1%2E%20HAIR%20CARE%2FELVIVE%2FHIALURONICO%20PURE%2F2%2EA%2B%20CONTENT%2FCTT&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Color Vive Purple,7509552815269,Shampoo Elvive Colorvive 200ml ,Shampoo,"""El cabello castaño, rubio y gris con reflejos puede tomar un tono amarillento y cobrizo con el tiempo. ¿Cómo funciona Color Vive Purple?Nuestra nueva fórmula especializada en corrección del color Purple nutre el cabello y neutraliza los tonos amarillos, naranjas y cobrizos no deseados en un solo uso, para ayudar a que el cabello se vea brillante y espléndido. El Shampoo Color Vive Purple fusiona la ciencia del color con la experiencia cuidadosa de Elvive dejando tu pelo nutrido sin perder su tono. El resultado es un platinado más puro, rubios más brillantes y perfectamente definidos.
Modo de uso: Usalo una vez a la semana, alternando con tu rutina COLOR VIVE. Masajear el cabello, dejar reposar de 1-3 minutos y enjuagar (Para cabello castaño con luces, dejar reposar hasta 5 minutos)""","Neutraliza los tonos naranjas y amarillosnutre el cabello
No pierde tu tono",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552815269 7509552816204,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive color vive purple,shampoo violeta, cabello teñido shampoo, champu",No,Todo tipo de cabello ,Diario ,400,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/COLOR%20VIVE/2.%20A+%20CONTENT/SH/200%20ml?csf=1&web=1&e=ijGaPL
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Color Vive Purple,7509552816204,Acondicionador Elvive Colorvive 200ml ,Acondicionador,"""El cabello castaño, rubio y gris con reflejos puede tomar un tono amarillento y cobrizo con el tiempo. ¿Cómo funciona Color Vive Purple?Nuestra nueva fórmula especializada en corrección del color Purple nutre el cabello y neutraliza los tonos amarillos, naranjas y cobrizos no deseados en un solo uso, para ayudar a que el cabello se vea brillante y espléndido. El Shampoo Color Vive Purple fusiona la ciencia del color con la experiencia cuidadosa de Elvive dejando tu pelo nutrido sin perder su tono. El resultado es un platinado más puro, rubios más brillantes y perfectamente definidos.
Modo de uso: Usalo una vez a la semana, alternando con tu rutina COLOR VIVE. Masajear el cabello, dejar reposar de 1-3 minutos y enjuagar (Para cabello castaño con luces, dejar reposar hasta 5 minutos)""","Neutraliza los tonos naranjas y amarillosnutre el cabello
No pierde tu tono",Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar.,7509552815269 7509552816204,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Elvive color vive purple,crema de baño violeta, cabello teñido enguaje, acondicionado",No,Todo tipo de cabello ,Diario ,750,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/COLOR%20VIVE/2.%20A+%20CONTENT/ACO/200%20ml?csf=1&web=1&e=sud7fr
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Oleo Extraordinario Nutricion Universal ,7509552874204,Oleo Extraordinario Elvive 100ml ,Oleo ,"El Oleo Extraordinario transforma el pelo seco llenándolo de vida, luciendo sublime en todos sus aspectos. Su textura ligera enriquecida con extracto de 6 oleos de flores preciosas se funde en el pelo para revitalizar la estructura capilar, lograr un brillo extraordinario y una suavidad infinita. No genera efecto graso y tiene multiples usos: antes del shampoo NUTRE intensamente; antes del peinado SUAVIZA y sirve como PROTECTOR TÉRMICO; como toque final da BRILLO y acción ANTI-FRIZZ.","Nutricion y brillo intenso
Excepcional suavidad y ligereza
Revitaliza la estructura capilar","Frotá 3 o 4 gotas entre las palmas de las manos para calentar el aceite. aplicá uniformemente en el largo y las puntas sobre el pelo mojado o seco. Antes del shampoo para una nutrición profunda sin que quede pesado; antes de peinar para transformar tu pelo en una melena suave y sedosa; como un retoque para controlar el frizz y dar un brillo satinado. En caso de contacto con los ojos, enjuáguelos inmediatamente","7509552859126
7509552791280
7509552859119","Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, cabello seco, pelo seco, serum, serum para el pelo, óleo, oleo, óleo extraordinario, oleo extraordinario, nutrición, nutrición universal  shampoo, shampoo elvive, ",No,Todo tipo de cabello ,Diario ,100,ml ,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=VNSmSh&cid=e3d39265%2Dcacc%2D4e10%2D8a62%2Dc81f95534aa7&RootFolder=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F1%2E%20HAIR%20CARE%2FELVIVE%2FOLEO%20EXTRAORDINARIO%20UNIVERSAL%2F2%2EA%2B%20CONTENT%2FOLEO%20100%20ml&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619
